,vehicle_id,time,x,y
94759,flow_0.82,1494,243.3341857020033,-1.6
94760,flow_0.83,1494,5.1,-1.6
94762,flow_1.79,1494,580.2025600337437,-4.8
94763,flow_1.80,1494,555.226300417717,-4.8
94765,flow_1.82,1494,193.85822110623343,-8.0
94777,flow_2.80,1494,492.0,-13.998062510727356
94823,flow_0.80,1495,479.27596266369983,-1.6
94825,flow_0.82,1495,259.5284569451891,-1.6
94826,flow_0.83,1495,6.77536719366908,-1.6
94828,flow_1.79,1495,593.5841708934466,-4.8
94829,flow_1.80,1495,568.6524739102563,-4.8
94831,flow_1.82,1495,207.4887694382716,-8.0
94843,flow_2.80,1495,492.0,-22.68585311725761
94891,flow_0.80,1496,480.3026829252863,-1.6
94893,flow_0.82,1496,275.6498298230504,-1.6
94894,flow_0.83,1496,10.899682487291283,-1.6
94896,flow_1.79,1496,607.2252239780154,-4.8
94897,flow_1.80,1496,582.5944733021728,-4.8
94899,flow_1.82,1496,221.0061120114782,-8.0
94912,flow_2.80,1496,492.0,-33.97218622230565
94961,flow_0.80,1497,482.9840017499873,-1.6
94963,flow_0.82,1497,291.60934122703105,-1.6
94964,flow_0.83,1497,16.558911284618077,-1.6
94966,flow_1.79,1497,621.8053877743598,-4.8
94967,flow_1.80,1497,596.2865684343127,-4.8
94969,flow_1.82,1497,234.48167993583775,-8.0
94982,flow_2.80,1497,492.0,-47.04159122304247
95030,flow_0.80,1498,485.7916058778502,-1.6
95032,flow_0.82,1498,307.6124993313427,-1.6
95033,flow_0.83,1498,24.06208371075336,-1.6
95035,flow_1.79,1498,635.6917938029153,-4.8
95036,flow_1.80,1498,610.6439420172131,-4.8
95038,flow_1.82,1498,247.69819383826427,-8.0
95051,flow_2.80,1498,492.0,-62.61783628282405
95099,flow_0.80,1499,486.42253862208327,-1.596780196845246
95101,flow_0.82,1499,323.1003043773059,-1.6
95102,flow_0.83,1499,33.208018058631566,-1.6
95104,flow_1.79,1499,650.0218018844769,-4.8
95105,flow_1.80,1499,625.0070804171975,-4.8
95107,flow_1.82,1499,261.48664911365245,-8.0
95120,flow_2.80,1499,492.0,-78.25060390432546
95165,flow_0.80,1500,486.6579205487606,-1.5631542073199065
95167,flow_0.82,1500,339.7206831339771,-1.6
95168,flow_0.83,1500,43.96704220192041,-1.6
95170,flow_1.79,1500,663.7596404078747,-4.8
95171,flow_1.80,1500,639.5825813495129,-4.8
95173,flow_1.82,1500,274.6579239837164,-8.0
95186,flow_2.80,1500,492.0,-94.01028760160412
95231,flow_0.80,1501,486.7418479465063,-1.5511645790705302
95233,flow_0.82,1501,356.16644115255826,-1.6
95234,flow_0.83,1501,57.17128507725428,-1.6
95236,flow_1.79,1501,678.045944456096,-4.8
95237,flow_1.80,1501,653.0779385915414,-4.8
95239,flow_1.82,1501,288.7618698071611,-8.0
95252,flow_2.80,1501,492.0,-109.6387179938751
95297,flow_0.80,1502,486.7691515347437,-1.5472640664651869
95299,flow_0.82,1502,372.3180441152496,-1.6
95300,flow_0.83,1502,70.84361272766515,-1.6
95302,flow_1.79,1502,692.5693738424424,-4.8
95303,flow_1.80,1502,667.4330119862638,-4.8
95305,flow_1.82,1502,302.386970522026,-8.0
95318,flow_2.80,1502,492.0,-124.97534238109996
95363,flow_0.80,1503,488.1385162968148,-1.351640529026458
95365,flow_0.82,1503,388.3410339099164,-1.6
95366,flow_0.83,1503,84.89837551732137,-1.6
95368,flow_1.79,1503,706.1342368739681,-4.8
95369,flow_1.80,1503,681.8931337002875,-4.8
95371,flow_1.82,1503,316.1061044500369,-8.0
95384,flow_2.80,1503,495.2,-139.39308114588985
95429,flow_0.80,1504,490.82468153176205,-0.9679026383197074
95431,flow_0.82,1504,404.61891371581095,-1.6
95432,flow_0.83,1504,98.72971159781645,-1.6
95434,flow_1.79,1504,720.7908013058903,-4.8
95435,flow_1.80,1504,695.6331247210476,-4.8
95437,flow_1.82,1504,329.63840584820593,-8.0
95450,flow_2.80,1504,495.2,-155.3253176674683
95491,flow_0.80,1505,495.2457023862447,0.6688134195472486
95493,flow_0.82,1505,421.1597548361378,-1.6
95494,flow_0.83,1505,113.24624330970568,-1.6
95496,flow_1.79,1505,735.150989364543,-4.8
95497,flow_1.80,1505,709.9001499323874,-4.8
95499,flow_1.82,1505,343.4274469631423,-8.0
95512,flow_2.80,1505,495.2,-169.55944786080303
95553,flow_0.80,1506,499.42486584617393,4.908109743623277
95555,flow_0.82,1506,436.8475491326129,-1.6
95556,flow_0.83,1506,127.62173489640836,-1.6
95558,flow_1.79,1506,749.1712860138106,-4.8
95559,flow_1.80,1506,724.5314677555609,-4.8
95561,flow_1.82,1506,357.5199639119491,-8.0
95574,flow_2.80,1506,495.2,-184.9314251643139
95615,flow_0.80,1507,501.4400151106378,12.4801057744642
95617,flow_0.82,1507,452.97321780919134,-1.6
95618,flow_0.83,1507,141.85590040266214,-1.6
95620,flow_1.79,1507,763.2055176386846,-4.8
95621,flow_1.80,1507,738.6676241902512,-4.8
95623,flow_1.82,1507,371.8085507817968,-8.0
95635,flow_2.80,1507,495.2,-199.92707156665256
95676,flow_0.80,1508,501.6,22.18615370979965
95678,flow_0.82,1508,467.9328315365578,-1.6
95679,flow_0.83,1508,155.7149770099852,-1.6
95681,flow_1.79,1508,776.5940237330329,-4.8
95682,flow_1.80,1508,752.297874163453,-4.8
95684,flow_1.82,1508,385.421742814552,-8.0
95695,flow_2.80,1508,495.2,-215.16900310919556
95736,flow_0.80,1509,501.6,32.44696302626425
95738,flow_0.82,1509,481.0615089240073,-1.6
95739,flow_0.83,1509,170.13931607121825,-1.6
95741,flow_1.79,1509,790.955085714638,-4.8
95742,flow_1.80,1509,765.6125329395079,-4.8
95744,flow_1.82,1509,398.5020173585449,-8.0
95755,flow_2.80,1509,495.2,-230.9374821932663
95796,flow_0.80,1510,501.6,42.35823088779891
95798,flow_0.82,1510,489.6563142745444,-1.1348122464936568
95799,flow_0.83,1510,184.3852706828855,-1.6
95801,flow_1.79,1510,805.0205013137938,-4.8
95802,flow_1.80,1510,780.3872284349102,-4.8
95804,flow_1.82,1510,412.11096597617154,-8.0
95815,flow_2.80,1510,495.2,-246.82859681897736
95856,flow_0.80,1511,501.6,52.64467076544037
95858,flow_0.82,1511,493.64989992880976,-0.2889491169200653
95859,flow_0.83,1511,198.7656110994779,-1.6
95861,flow_1.79,1511,818.8414969834947,-4.8
95862,flow_1.80,1511,795.0957883093799,-4.8
95864,flow_1.82,1511,425.9247077050564,-8.0
95875,flow_2.80,1511,495.2,-260.8624155234965
95916,flow_0.80,1512,501.6,62.14870342472475
95918,flow_0.82,1512,498.6446565968867,3.607760994811157
95919,flow_0.83,1512,212.8399048979448,-1.6
95922,flow_1.79,1512,832.3754493851483,-4.8
95923,flow_1.80,1512,808.9327921365064,-4.8
95925,flow_1.82,1512,440.00017802722925,-8.0
95927,flow_1.84,1512,5.1,-1.6
95939,flow_2.80,1512,495.2,-276.23046797646595
95983,flow_0.80,1513,501.6,73.40813079044185
95985,flow_0.82,1513,501.2867149706877,11.407004794814195
95986,flow_0.83,1513,226.76722850327715,-1.6
95989,flow_1.79,1513,846.3298778008758,-4.8
95990,flow_1.80,1513,821.8653799818229,-4.8
95992,flow_1.82,1513,454.2677999861255,-8.0
95994,flow_1.84,1513,6.732644106331281,-1.6
96006,flow_2.80,1513,495.2,-291.6593083768414
96050,flow_0.80,1514,501.6,86.41832170339316
96052,flow_0.82,1514,501.6,21.312290737115347
96053,flow_0.83,1514,240.6736341523811,-1.6
96056,flow_1.79,1514,860.571335153063,-4.8
96057,flow_1.80,1514,836.3784018124767,-4.8
96059,flow_1.82,1514,467.7568881030263,-8.0
96061,flow_1.84,1514,10.145853955624624,-1.6
96073,flow_2.80,1514,495.2,-307.3223219725839
96118,flow_0.80,1515,501.6,101.61631631017798
96120,flow_0.82,1515,501.6,33.276859987228924
96121,flow_0.83,1515,254.27817952063788,-1.6
96124,flow_1.79,1515,875.130997063239,-4.8
96125,flow_1.80,1515,850.3945114479509,-4.8
96127,flow_1.82,1515,481.4603101071623,-8.0
96129,flow_1.84,1515,15.832652262947525,-1.6
96141,flow_2.80,1515,495.2,-322.492608664573
96188,flow_0.80,1516,501.6,116.02755032690033
96190,flow_0.82,1516,501.6,47.71074274452037
96191,flow_0.83,1516,267.8964331221925,-1.6
96194,flow_1.79,1516,889.039752303531,-4.8
96195,flow_1.80,1516,864.9477597373209,-4.8
96197,flow_1.82,1516,495.04256883539057,-8.0
96199,flow_1.84,1516,22.866387791791933,-1.6
96211,flow_2.80,1516,495.2,-337.6794600967978
96258,flow_0.80,1517,501.6,130.59143826508804
96260,flow_0.82,1517,501.6,63.5295177150099
96261,flow_0.83,1517,282.02979968615784,-1.6
96264,flow_1.79,1517,902.7141204708788,-4.8
96265,flow_1.80,1517,878.2898716450235,-4.8
96267,flow_1.82,1517,508.9039980788674,-8.0
96269,flow_1.84,1517,31.96779018163216,-1.6
96281,flow_2.80,1517,495.2,-353.08633480500424
96328,flow_0.80,1518,501.6,145.22815390647884
96330,flow_0.82,1518,501.6,79.32723417928351
96331,flow_0.83,1518,295.5032589100977,-1.6
96334,flow_1.79,1518,916.6073415844588,-4.8
96335,flow_1.80,1518,892.2964517351846,-4.8
96337,flow_1.82,1518,521.9782515926597,-8.0
96339,flow_1.84,1518,42.379377404437406,-1.6
96351,flow_2.80,1518,495.2,-368.9934515924002
96397,flow_0.80,1519,501.6,159.36610648185163
96399,flow_0.82,1519,501.6,95.39059102656134
96400,flow_0.83,1519,309.7983140635773,-1.6
96403,flow_1.79,1519,930.8371277425844,-8.0
96404,flow_1.80,1519,906.3143001763036,-4.8
96406,flow_1.82,1519,535.3791513772412,-8.0
96408,flow_1.84,1519,55.18260140670464,-1.6
96420,flow_2.80,1519,495.2,-384.4337272200282
96466,flow_0.80,1520,501.6,173.74979305605672
96468,flow_0.82,1520,501.6,110.61609130056692
96469,flow_0.83,1520,324.2414030598273,-1.6
96472,flow_1.79,1520,945.407258779578,-8.0
96473,flow_1.80,1520,920.6518279282524,-4.8
96475,flow_1.82,1520,549.3593827593222,-8.0
96477,flow_1.84,1520,69.45457481867635,-1.6
96489,flow_2.80,1520,495.2,-400.3545294947043
96534,flow_0.80,1521,501.6,188.26504178826156
96536,flow_0.82,1521,501.6,125.49372112141572
96537,flow_0.83,1521,338.3783087162589,-1.6
96540,flow_1.79,1521,960.021627695118,-8.0
96541,flow_1.80,1521,935.3893162477472,-4.8
96543,flow_1.82,1521,562.739556122568,-8.0
96545,flow_1.84,1521,84.28377526938677,-1.6
96557,flow_2.80,1521,495.2,-414.7068590508968
96602,flow_0.80,1522,501.6,202.44022936671547
96604,flow_0.82,1522,501.6,139.2561799493619
96605,flow_0.83,1522,352.7445794968016,-1.6
96608,flow_1.79,1522,973.6013841340184,-8.0
96609,flow_1.80,1522,949.7707256576716,-4.8
96611,flow_1.82,1522,576.6188401868886,-8.0
96613,flow_1.84,1522,99.0266241228812,-1.6
96625,flow_2.80,1522,495.2,-429.3260272851688
96670,flow_0.80,1523,501.6,217.00395137400065
96672,flow_0.82,1523,501.6,153.80456843278412
96673,flow_0.83,1523,366.2961879495406,-1.6
96676,flow_1.79,1523,987.8122615210398,-8.0
96677,flow_1.80,1523,964.2118291107006,-4.8
96679,flow_1.82,1523,589.8158732115496,-8.0
96681,flow_1.84,1523,113.6284788609457,-1.6
96693,flow_2.80,1523,495.2,-443.9829991132005
96738,flow_0.80,1524,501.6,231.2455938548856
96740,flow_0.82,1524,501.6,168.22584234659402
96741,flow_0.83,1524,379.8147145742684,-1.6
96744,flow_1.80,1524,978.0225794129568,-4.8
96746,flow_1.82,1524,602.9392386218857,-8.0
96748,flow_1.84,1524,129.00114299164127,-1.6
96760,flow_2.80,1524,495.2,-459.2640480095834
96805,flow_0.80,1525,501.6,245.2927102713746
96807,flow_0.82,1525,501.6,181.37344032926416
96808,flow_0.83,1525,394.21134589011047,-1.6
96811,flow_1.80,1525,991.8662683393396,-4.8
96813,flow_1.82,1525,616.4175931963116,-8.0
96815,flow_1.84,1525,143.472585133684,-1.6
96827,flow_2.80,1525,495.2,-475.1086504673704
96872,flow_0.80,1526,501.6,260.2368206744507
96874,flow_0.82,1526,501.6,195.11255177426733
96875,flow_0.83,1526,407.57073138840025,-1.6
96878,flow_1.82,1526,630.6701058892862,-8.0
96880,flow_1.84,1526,153.45564766145378,-1.6
96891,flow_2.80,1526,495.2,-491.11282545269165
96936,flow_0.80,1527,501.6,274.4611147426785
96938,flow_0.82,1527,501.6,208.4670640259216
96939,flow_0.83,1527,421.4553805518874,-1.6
96942,flow_1.82,1527,644.4786517776531,-8.0
96944,flow_1.84,1527,164.65937941700778,-1.6
96999,flow_0.80,1528,501.6,288.64926413747776
97001,flow_0.82,1528,501.6,221.04557591515692
97002,flow_0.83,1528,434.9836748880106,-1.6
97004,flow_1.82,1528,658.2632111167868,-8.0
97006,flow_1.84,1528,176.48330287342785,-1.6
97059,flow_0.80,1529,501.6,303.5619250773121
97061,flow_0.82,1529,501.6,235.519059625151
97062,flow_0.83,1529,448.44183948429145,-1.6
97064,flow_1.82,1529,672.595680066546,-8.0
97066,flow_1.84,1529,189.09447142626024,-1.6
97117,flow_0.80,1530,504.8,318.7500949620462
97119,flow_0.82,1530,501.6,251.3862736778877
